iteration,LERLv1,LERLv2,LERLv3,LERLv4
497,0.0,0.0,-0.18265449159621028,4.183475651887592
498,0.0,0.0,-0.18265449159621028,4.183475651887592
499,0.0,0.0,-0.18265449159621028,4.183475651887592
500,0.0,0.0,-0.18265449159621028,4.183475651887592
501,0.0,0.0,-0.18265449159621028,4.183475651887592
502,0.0,0.0,-0.18265449159621028,4.183475651887592
503,0.0,0.0,-0.18265449159621028,4.183475651887592
504,0.0,0.0,-0.18265449159621028,4.183475651887592
505,0.0,0.0,-0.18265449159621028,4.183475651887592
506,0.0,0.0,-0.18265449159621028,4.183475651887592
507,0.0,0.0,-0.18265449159621028,4.183475651887592
508,0.0,0.0,-0.18265449159621028,4.183475651887592
509,0.0,0.0,-0.18265449159621028,4.183475651887592
510,0.0,0.0,-0.18265449159621028,4.183475651887592
511,0.0,0.0,-0.18265449159621028,4.183475651887592
512,0.0,0.0,-0.18265449159621028,4.183475651887592
513,0.0,0.0,-0.18265449159621028,4.183475651887592
514,0.0,0.0,-0.18265449159621028,4.183475651887592
515,0.0,0.0,-0.18265449159621028,4.183475651887592
516,0.0,0.0,-0.18265449159621028,4.183475651887592
517,0.0,0.0,-0.18265449159621028,4.183475651887592
518,0.0,0.0,-0.18265449159621028,4.183475651887592
519,0.0,0.0,-0.18265449159621028,4.183475651887592
520,0.0,0.0,-0.18265449159621028,4.183475651887592
521,0.0,0.0,-0.18265449159621028,4.183475651887592
522,0.0,0.0,-0.18265449159621028,4.183475651887592
523,0.0,0.0,-0.18265449159621028,4.183475651887592
524,0.0,0.0,-0.18265449159621028,4.183475651887592
525,0.0,0.0,-0.18265449159621028,4.183475651887592
526,0.0,0.0,-0.18265449159621028,4.183475651887592
527,0.0,0.0,-0.18265449159621028,4.183475651887592
528,0.0,0.0,-0.18265449159621028,4.183475651887592
529,0.0,0.0,-0.18265449159621028,4.183475651887592
530,0.0,0.0,-0.18265449159621028,4.183475651887592
531,0.0,0.0,-0.18265449159621028,4.183475651887592
532,0.0,0.0,-0.18265449159621028,4.183475651887592
533,0.0,0.0,-0.18265449159621028,4.183475651887592
534,0.0,0.0,-0.18265449159621028,4.183475651887592
535,0.0,0.0,-0.18265449159621028,4.183475651887592
536,0.0,0.0,-0.18265449159621028,4.183475651887592
537,0.0,0.0,-0.18265449159621028,4.183475651887592
538,0.0,0.0,-0.18265449159621028,4.183475651887592
539,0.0,0.0,-0.18265449159621028,4.183475651887592
540,0.0,0.0,-0.18265449159621028,4.183475651887592
541,0.0,0.0,-0.18265449159621028,4.183475651887592
542,0.0,0.0,-0.18265449159621028,4.183475651887592
543,0.0,0.0,-0.18265449159621028,4.183475651887592
544,0.0,0.0,-0.18265449159621028,4.183475651887592
545,0.0,0.0,-0.18265449159621028,4.183475651887592
546,0.0,0.0,-0.18265449159621028,4.183475651887592
547,0.0,0.0,-0.18265449159621028,4.183475651887592
548,0.0,0.0,-0.18265449159621028,4.183475651887592
549,0.0,0.0,-0.18265449159621028,4.183475651887592
550,0.0,0.0,-0.18265449159621028,4.183475651887592
551,0.0,0.0,-0.18265449159621028,4.183475651887592
552,0.0,0.0,-0.18265449159621028,4.183475651887592
553,0.0,0.0,-0.18265449159621028,4.183475651887592
554,0.0,0.0,-0.18265449159621028,4.183475651887592
555,0.0,0.0,-0.18265449159621028,4.183475651887592
556,0.0,0.0,-0.18265449159621028,4.183475651887592
557,0.0,0.0,-0.18265449159621028,4.183475651887592
558,0.0,0.0,-0.18265449159621028,4.183475651887592
559,0.0,0.0,-0.18265449159621028,4.183475651887592
560,0.0,0.0,-0.18265449159621028,4.183475651887592
561,0.0,0.0,-0.18265449159621028,4.183475651887592
562,0.0,0.0,-0.18265449159621028,4.183475651887592
563,0.0,0.0,-0.18265449159621028,4.183475651887592
564,0.0,0.0,-0.18265449159621028,4.183475651887592
565,0.0,0.0,-0.18265449159621028,4.183475651887592
566,0.0,0.0,-0.18265449159621028,4.183475651887592
567,0.0,0.0,-0.18265449159621028,4.183475651887592
568,0.0,0.0,-0.18265449159621028,4.183475651887592
569,0.0,0.0,-0.18265449159621028,4.183475651887592
570,0.0,0.0,-0.18265449159621028,4.183475651887592
571,0.0,0.0,-0.18265449159621028,4.183475651887592
572,0.0,0.0,-0.18265449159621028,4.183475651887592
573,0.0,0.0,-0.18265449159621028,4.183475651887592
574,0.0,0.0,-0.18265449159621028,4.183475651887592
575,0.0,0.0,-0.18265449159621028,4.183475651887592
576,0.0,0.0,-0.18265449159621028,4.183475651887592
577,0.0,0.0,-0.18265449159621028,4.183475651887592
578,0.0,0.0,-0.18265449159621028,4.183475651887592
579,0.0,0.0,-0.18265449159621028,4.183475651887592
580,0.0,0.0,-0.18265449159621028,4.183475651887592
581,0.0,0.0,-0.18265449159621028,4.183475651887592
582,0.0,0.0,-0.18265449159621028,4.183475651887592
583,0.0,0.0,-0.18265449159621028,4.183475651887592
584,0.0,0.0,-0.18265449159621028,4.183475651887592
585,0.0,0.0,-0.18265449159621028,4.183475651887592
586,0.0,0.0,-0.18265449159621028,4.183475651887592
587,0.0,0.0,-0.18265449159621028,4.183475651887592
588,0.0,0.0,-0.18265449159621028,4.183475651887592
589,0.0,0.0,-0.18265449159621028,4.183475651887592
590,0.0,0.0,-0.18265449159621028,4.183475651887592
591,0.0,0.0,-0.18265449159621028,4.183475651887592
592,0.0,0.0,-0.18265449159621028,4.183475651887592
593,0.0,0.0,-0.18265449159621028,4.183475651887592
594,0.0,0.0,-0.18265449159621028,4.183475651887592
595,0.0,0.0,-0.18265449159621028,4.183475651887592
596,0.0,0.0,-0.18265449159621028,4.183475651887592
597,0.0,0.0,-0.18265449159621028,4.183475651887592
598,0.0,0.0,-0.18265449159621028,4.183475651887592
599,0.0,0.0,-0.18265449159621028,4.183475651887592
600,0.0,0.0,-0.18265449159621028,4.183475651887592
601,0.0,0.0,-0.18265449159621028,4.183475651887592
602,0.0,0.0,-0.18265449159621028,4.183475651887592
603,0.0,0.0,-0.18265449159621028,4.183475651887592
604,0.0,0.0,-0.18265449159621028,4.183475651887592
605,0.0,0.0,-0.18265449159621028,4.183475651887592
606,0.0,0.0,-0.18265449159621028,4.183475651887592
607,0.0,0.0,-0.18265449159621028,4.183475651887592
608,0.0,0.0,-0.18265449159621028,4.183475651887592
609,0.0,0.0,-0.18265449159621028,4.183475651887592
610,0.0,0.0,-0.18265449159621028,4.183475651887592
611,0.0,0.0,-0.18265449159621028,4.183475651887592
612,0.0,0.0,-0.18265449159621028,4.183475651887592
613,0.0,0.0,-0.18265449159621028,4.183475651887592
614,0.0,0.0,-0.18265449159621028,4.183475651887592
615,0.0,0.0,-0.18265449159621028,4.183475651887592
616,0.0,0.0,-0.18265449159621028,4.183475651887592
617,0.0,0.0,-0.18265449159621028,4.183475651887592
618,0.0,0.0,-0.18265449159621028,4.183475651887592
619,0.0,0.0,-0.18265449159621028,4.183475651887592
620,0.0,0.0,-0.18265449159621028,4.183475651887592
621,0.0,0.0,-0.18265449159621028,4.183475651887592
622,0.0,0.0,-0.18265449159621028,4.183475651887592
623,0.0,0.0,-0.18265449159621028,4.183475651887592
624,0.0,0.0,-0.18265449159621028,4.183475651887592
625,0.0,0.0,-0.18265449159621028,4.183475651887592
626,0.0,0.0,-0.18265449159621028,4.183475651887592
627,0.0,0.0,-0.18265449159621028,4.183475651887592
628,0.0,0.0,-0.18265449159621028,4.183475651887592
629,0.0,0.0,-0.18265449159621028,4.183475651887592
630,0.0,0.0,-0.18265449159621028,4.183475651887592
631,0.0,0.0,-0.18265449159621028,4.183475651887592
632,0.0,0.0,-0.18265449159621028,4.183475651887592
633,0.0,0.0,-0.18265449159621028,4.183475651887592
634,0.0,0.0,-0.18265449159621028,4.183475651887592
635,0.0,0.0,-0.18265449159621028,4.183475651887592
636,0.0,0.0,-0.18265449159621028,4.183475651887592
637,0.0,0.0,-0.18265449159621028,4.183475651887592
638,0.0,0.0,-0.18265449159621028,4.183475651887592
639,0.0,0.0,-0.18265449159621028,4.183475651887592
640,0.0,0.0,-0.18265449159621028,4.183475651887592
641,0.0,0.0,-0.18265449159621028,4.183475651887592
642,0.0,0.0,-0.18265449159621028,4.183475651887592
643,0.0,0.0,-0.18265449159621028,4.183475651887592
644,0.0,0.0,-0.18265449159621028,4.183475651887592
645,0.0,0.0,-0.18265449159621028,4.183475651887592
646,0.0,0.0,-0.18265449159621028,4.183475651887592
647,0.0,0.0,-0.18265449159621028,4.183475651887592
648,0.0,0.0,-0.18265449159621028,4.183475651887592
649,0.0,0.0,-0.18265449159621028,4.183475651887592
650,0.0,0.0,-0.18265449159621028,4.183475651887592
651,0.0,0.0,-0.18265449159621028,4.183475651887592
652,0.0,0.0,-0.18265449159621028,4.183475651887592
653,0.0,0.0,-0.18265449159621028,4.183475651887592
654,0.0,0.0,-0.18265449159621028,4.183475651887592
655,0.0,0.0,-0.18265449159621028,4.183475651887592
656,0.0,0.0,-0.18265449159621028,4.183475651887592
657,0.0,0.0,-0.18265449159621028,4.183475651887592
658,0.0,0.0,-0.18265449159621028,4.183475651887592
659,0.0,0.0,-0.18265449159621028,4.183475651887592
660,0.0,0.0,-0.18265449159621028,4.183475651887592
661,0.0,0.0,-0.18265449159621028,4.183475651887592
662,0.0,0.0,-0.18265449159621028,4.183475651887592
663,0.0,0.0,-0.18265449159621028,4.183475651887592
664,0.0,0.0,-0.18265449159621028,4.183475651887592
665,0.0,0.0,-0.18265449159621028,4.183475651887592
666,0.0,0.0,-0.18265449159621028,4.183475651887592
667,0.0,0.0,-0.18265449159621028,4.183475651887592
668,0.0,0.0,-0.18265449159621028,4.183475651887592
669,0.0,0.0,-0.18265449159621028,4.183475651887592
670,0.0,0.0,-0.18265449159621028,4.183475651887592
671,0.0,0.0,-0.18265449159621028,4.183475651887592
672,0.0,0.0,-0.18265449159621028,4.183475651887592
673,0.0,0.0,-0.18265449159621028,4.183475651887592
674,0.0,0.0,-0.18265449159621028,4.183475651887592
675,0.0,0.0,-0.18265449159621028,4.183475651887592
676,0.0,0.0,-0.18265449159621028,4.183475651887592
677,0.0,0.0,-0.18265449159621028,4.183475651887592
678,0.0,0.0,-0.18265449159621028,4.183475651887592
679,0.0,0.0,-0.18265449159621028,4.183475651887592
680,0.0,0.0,-0.18265449159621028,4.183475651887592
681,0.0,0.0,-0.18265449159621028,4.183475651887592
682,0.0,0.0,-0.18265449159621028,4.183475651887592
683,0.0,0.0,-0.18265449159621028,4.183475651887592
684,0.0,0.0,-0.18265449159621028,4.183475651887592
685,0.0,0.0,-0.18265449159621028,4.183475651887592
686,0.0,0.0,-0.18265449159621028,4.183475651887592
687,0.0,0.0,-0.18265449159621028,4.183475651887592
688,0.0,0.0,-0.18265449159621028,4.183475651887592
689,0.0,0.0,-0.18265449159621028,4.183475651887592
690,0.0,0.0,-0.18265449159621028,4.183475651887592
691,0.0,0.0,-0.18265449159621028,4.183475651887592
692,0.0,0.0,-0.18265449159621028,4.183475651887592
693,0.0,0.0,-0.18265449159621028,4.183475651887592
694,0.0,0.0,-0.18265449159621028,4.183475651887592
695,0.0,0.0,-0.18265449159621028,4.183475651887592
696,0.0,0.0,-0.18265449159621028,4.183475651887592
697,0.0,0.0,-0.18265449159621028,4.183475651887592
698,0.0,0.0,-0.18265449159621028,4.183475651887592
699,0.0,0.0,-0.18265449159621028,4.183475651887592
700,0.0,0.0,-0.18265449159621028,4.183475651887592
701,0.0,0.0,-0.18265449159621028,4.183475651887592
702,0.0,0.0,-0.18265449159621028,4.183475651887592
703,0.0,0.0,-0.18265449159621028,4.183475651887592
704,0.0,0.0,-0.18265449159621028,4.183475651887592
705,0.0,0.0,-0.18265449159621028,4.183475651887592
706,0.0,0.0,-0.18265449159621028,4.183475651887592
707,0.0,0.0,-0.18265449159621028,4.183475651887592
708,0.0,0.0,-0.18265449159621028,4.183475651887592
709,0.0,0.0,-0.18265449159621028,4.183475651887592
710,0.0,0.0,-0.18265449159621028,4.183475651887592
711,0.0,0.0,-0.18265449159621028,4.183475651887592
712,0.0,0.0,-0.18265449159621028,4.183475651887592
713,0.0,0.0,-0.18265449159621028,4.183475651887592
714,0.0,0.0,-0.18265449159621028,4.183475651887592
715,0.0,0.0,-0.18265449159621028,4.183475651887592
716,0.0,0.0,-0.18265449159621028,4.183475651887592
717,0.0,0.0,-0.18265449159621028,4.183475651887592
718,0.0,0.0,-0.18265449159621028,4.183475651887592
719,0.0,0.0,-0.18265449159621028,4.183475651887592
720,0.0,0.0,-0.18265449159621028,4.183475651887592
721,0.0,0.0,-0.18265449159621028,4.183475651887592
722,0.0,0.0,-0.18265449159621028,4.183475651887592
723,0.0,0.0,-0.18265449159621028,4.183475651887592
724,0.0,0.0,-0.18265449159621028,4.183475651887592
725,0.0,0.0,-0.18265449159621028,4.183475651887592
726,0.0,0.0,-0.18265449159621028,4.183475651887592
727,0.0,0.0,-0.18265449159621028,4.183475651887592
728,0.0,0.0,-0.18265449159621028,4.183475651887592
729,0.0,0.0,-0.18265449159621028,4.183475651887592
730,0.0,0.0,-0.18265449159621028,4.183475651887592
731,0.0,0.0,-0.18265449159621028,4.183475651887592
732,0.0,0.0,-0.18265449159621028,4.183475651887592
733,0.0,0.0,-0.18265449159621028,4.183475651887592
734,0.0,0.0,-0.18265449159621028,4.183475651887592
735,0.0,0.0,-0.18265449159621028,4.183475651887592
736,0.0,0.0,-0.18265449159621028,4.183475651887592
737,0.0,0.0,-0.18265449159621028,4.183475651887592
738,0.0,0.0,-0.18265449159621028,4.183475651887592
739,0.0,0.0,-0.18265449159621028,4.183475651887592
740,0.0,0.0,-0.18265449159621028,4.183475651887592
741,0.0,0.0,-0.18265449159621028,4.183475651887592
742,0.0,0.0,-0.18265449159621028,4.183475651887592
743,0.0,0.0,-0.18265449159621028,4.183475651887592
744,0.0,0.0,-0.18265449159621028,4.183475651887592
745,0.0,0.0,-0.18265449159621028,4.183475651887592
746,0.0,0.0,-0.18265449159621028,4.183475651887592
747,0.0,0.0,-0.18265449159621028,4.183475651887592
748,0.0,0.0,-0.18265449159621028,4.183475651887592
749,0.0,0.0,-0.18265449159621028,4.183475651887592
750,0.0,0.0,-0.18265449159621028,4.183475651887592
751,0.0,0.0,-0.18265449159621028,4.183475651887592
752,0.0,0.0,-0.18265449159621028,4.183475651887592
753,0.0,0.0,-0.18265449159621028,4.183475651887592
754,0.0,0.0,-0.18265449159621028,4.183475651887592
755,0.0,0.0,-0.18265449159621028,4.183475651887592
756,0.0,0.0,-0.18265449159621028,4.183475651887592
757,0.0,0.0,-0.18265449159621028,4.183475651887592
758,0.0,0.0,-0.18265449159621028,4.183475651887592
759,0.0,0.0,-0.18265449159621028,4.183475651887592
760,0.0,0.0,-0.18265449159621028,4.183475651887592
761,0.0,0.0,-0.18265449159621028,4.183475651887592
762,0.0,0.0,-0.18265449159621028,4.183475651887592
763,0.0,0.0,-0.18265449159621028,4.183475651887592
764,0.0,0.0,-0.18265449159621028,4.183475651887592
765,0.0,0.0,-0.18265449159621028,4.183475651887592
766,0.0,0.0,-0.18265449159621028,4.183475651887592
767,0.0,0.0,-0.18265449159621028,4.183475651887592
768,0.0,0.0,-0.18265449159621028,4.183475651887592
769,0.0,0.0,-0.18265449159621028,4.183475651887592
770,0.0,0.0,-0.18265449159621028,4.183475651887592
771,0.0,0.0,-0.18265449159621028,4.183475651887592
772,0.0,0.0,-0.18265449159621028,4.183475651887592
773,0.0,0.0,-0.18265449159621028,4.183475651887592
774,0.0,0.0,-0.18265449159621028,4.183475651887592
775,0.0,0.0,-0.18265449159621028,4.183475651887592
776,0.0,0.0,-0.18265449159621028,4.183475651887592
777,0.0,0.0,-0.18265449159621028,4.183475651887592
778,0.0,0.0,-0.18265449159621028,4.183475651887592
779,0.0,0.0,-0.18265449159621028,4.183475651887592
780,0.0,0.0,-0.18265449159621028,4.183475651887592
781,0.0,0.0,-0.18265449159621028,4.183475651887592
782,0.0,0.0,-0.18265449159621028,4.183475651887592
783,0.0,0.0,-0.18265449159621028,4.183475651887592
784,0.0,0.0,-0.18265449159621028,4.183475651887592
785,0.0,0.0,-0.18265449159621028,4.183475651887592
786,0.0,0.0,-0.18265449159621028,4.183475651887592
787,0.0,0.0,-0.18265449159621028,4.183475651887592
788,0.0,0.0,-0.18265449159621028,4.183475651887592
789,0.0,0.0,-0.18265449159621028,4.183475651887592
790,0.0,0.0,-0.18265449159621028,4.183475651887592
791,0.0,0.0,-0.18265449159621028,4.183475651887592
792,0.0,0.0,-0.18265449159621028,4.183475651887592
793,0.0,0.0,-0.18265449159621028,4.183475651887592
794,0.0,0.0,-0.18265449159621028,4.183475651887592
795,0.0,0.0,-0.18265449159621028,4.183475651887592
796,0.0,0.0,-0.18265449159621028,4.183475651887592
797,0.0,0.0,-0.18265449159621028,4.183475651887592
798,0.0,0.0,-0.18265449159621028,4.183475651887592
799,0.0,0.0,-0.18265449159621028,4.183475651887592
800,0.0,0.0,-0.18265449159621028,4.183475651887592
801,0.0,0.0,-0.18265449159621028,4.183475651887592
802,0.0,0.0,-0.18265449159621028,4.183475651887592
803,0.0,0.0,-0.18265449159621028,4.183475651887592
804,0.0,0.0,-0.18265449159621028,4.183475651887592
805,0.0,0.0,-0.18265449159621028,4.183475651887592
806,0.0,0.0,-0.18265449159621028,4.183475651887592
807,0.0,0.0,-0.18265449159621028,4.183475651887592
808,0.0,0.0,-0.18265449159621028,4.183475651887592
809,0.0,0.0,-0.18265449159621028,4.183475651887592
810,0.0,0.0,-0.18265449159621028,4.183475651887592
811,0.0,0.0,-0.18265449159621028,4.183475651887592
812,0.0,0.0,-0.18265449159621028,4.183475651887592
813,0.0,0.0,-0.18265449159621028,4.183475651887592
814,0.0,0.0,-0.18265449159621028,4.183475651887592
815,0.0,0.0,-0.18265449159621028,4.183475651887592
816,0.0,0.0,-0.18265449159621028,4.183475651887592
817,0.0,0.0,-0.18265449159621028,4.183475651887592
818,0.0,0.0,-0.18265449159621028,4.183475651887592
819,0.0,0.0,-0.18265449159621028,4.183475651887592
820,0.0,0.0,-0.18265449159621028,4.183475651887592
821,0.0,0.0,-0.18265449159621028,4.183475651887592
822,0.0,0.0,-0.18265449159621028,4.183475651887592
823,0.0,0.0,-0.18265449159621028,4.183475651887592
824,0.0,0.0,-0.18265449159621028,4.183475651887592
825,0.0,0.0,-0.18265449159621028,4.183475651887592
826,0.0,0.0,-0.18265449159621028,4.183475651887592
827,0.0,0.0,-0.18265449159621028,4.183475651887592
828,0.0,0.0,-0.18265449159621028,4.183475651887592
829,0.0,0.0,-0.18265449159621028,4.183475651887592
830,0.0,0.0,-0.18265449159621028,4.183475651887592
831,0.0,0.0,-0.18265449159621028,4.183475651887592
832,0.0,0.0,-0.18265449159621028,4.183475651887592
833,0.0,0.0,-0.18265449159621028,4.183475651887592
834,0.0,0.0,-0.18265449159621028,4.183475651887592
835,0.0,0.0,-0.18265449159621028,4.183475651887592
836,0.0,0.0,-0.18265449159621028,4.183475651887592
837,0.0,0.0,-0.18265449159621028,4.183475651887592
838,0.0,0.0,-0.18265449159621028,4.183475651887592
839,0.0,0.0,-0.18265449159621028,4.183475651887592
840,0.0,0.0,-0.18265449159621028,4.183475651887592
841,0.0,0.0,-0.18265449159621028,4.183475651887592
842,0.0,0.0,-0.18265449159621028,4.183475651887592
843,0.0,0.0,-0.18265449159621028,4.183475651887592
844,0.0,0.0,-0.18265449159621028,4.183475651887592
845,0.0,0.0,-0.18265449159621028,4.183475651887592
846,0.0,0.0,-0.18265449159621028,4.183475651887592
847,0.0,0.0,-0.18265449159621028,4.183475651887592
848,0.0,0.0,-0.18265449159621028,4.183475651887592
849,0.0,0.0,-0.18265449159621028,4.183475651887592
850,0.0,0.0,-0.18265449159621028,4.183475651887592
851,0.0,0.0,-0.18265449159621028,4.183475651887592
852,0.0,0.0,-0.18265449159621028,4.183475651887592
853,0.0,0.0,-0.18265449159621028,4.183475651887592
854,0.0,0.0,-0.18265449159621028,4.183475651887592
855,0.0,0.0,-0.18265449159621028,4.183475651887592
856,0.0,0.0,-0.18265449159621028,4.183475651887592
857,0.0,0.0,-0.18265449159621028,4.183475651887592
858,0.0,0.0,-0.18265449159621028,4.183475651887592
859,0.0,0.0,-0.18265449159621028,4.183475651887592
860,0.0,0.0,-0.18265449159621028,4.183475651887592
861,0.0,0.0,-0.18265449159621028,4.183475651887592
862,0.0,0.0,-0.18265449159621028,4.183475651887592
863,0.0,0.0,-0.18265449159621028,4.183475651887592
864,0.0,0.0,-0.18265449159621028,4.183475651887592
865,0.0,0.0,-0.18265449159621028,4.183475651887592
866,0.0,0.0,-0.18265449159621028,4.183475651887592
867,0.0,0.0,-0.18265449159621028,4.183475651887592
868,0.0,0.0,-0.18265449159621028,4.183475651887592
869,0.0,0.0,-0.18265449159621028,4.183475651887592
870,0.0,0.0,-0.18265449159621028,4.183475651887592
871,0.0,0.0,-0.18265449159621028,4.183475651887592
872,0.0,0.0,-0.18265449159621028,4.183475651887592
873,0.0,0.0,-0.18265449159621028,4.183475651887592
874,0.0,0.0,-0.18265449159621028,4.183475651887592
875,0.0,0.0,-0.18265449159621028,4.183475651887592
876,0.0,0.0,-0.18265449159621028,4.183475651887592
877,0.0,0.0,-0.18265449159621028,4.183475651887592
878,0.0,0.0,-0.18265449159621028,4.183475651887592
879,0.0,0.0,-0.18265449159621028,4.183475651887592
880,0.0,0.0,-0.18265449159621028,4.183475651887592
881,0.0,0.0,-0.18265449159621028,4.183475651887592
882,0.0,0.0,-0.18265449159621028,4.183475651887592
883,0.0,0.0,-0.18265449159621028,4.183475651887592
884,0.0,0.0,-0.18265449159621028,4.183475651887592
885,0.0,0.0,-0.18265449159621028,4.183475651887592
886,0.0,0.0,-0.18265449159621028,4.183475651887592
887,0.0,0.0,-0.18265449159621028,4.183475651887592
888,0.0,0.0,-0.18265449159621028,4.183475651887592
889,0.0,0.0,-0.18265449159621028,4.183475651887592
890,0.0,0.0,-0.18265449159621028,4.183475651887592
891,0.0,0.0,-0.18265449159621028,4.183475651887592
892,0.0,0.0,-0.18265449159621028,4.183475651887592
893,0.0,0.0,-0.18265449159621028,4.183475651887592
894,0.0,0.0,-0.18265449159621028,4.183475651887592
895,0.0,0.0,-0.18265449159621028,4.183475651887592
896,0.0,0.0,-0.18265449159621028,4.183475651887592
897,0.0,0.0,-0.18265449159621028,4.183475651887592
898,0.0,0.0,-0.18265449159621028,4.183475651887592
899,0.0,0.0,-0.18265449159621028,4.183475651887592
900,0.0,0.0,-0.18265449159621028,4.183475651887592
901,0.0,0.0,-0.18265449159621028,4.183475651887592
902,0.0,0.0,-0.18265449159621028,4.183475651887592
903,0.0,0.0,-0.18265449159621028,4.183475651887592
904,0.0,0.0,-0.18265449159621028,4.183475651887592
905,0.0,0.0,-0.18265449159621028,4.183475651887592
906,0.0,0.0,-0.18265449159621028,4.183475651887592
907,0.0,0.0,-0.18265449159621028,4.183475651887592
908,0.0,0.0,-0.18265449159621028,4.183475651887592
909,0.0,0.0,-0.18265449159621028,4.183475651887592
910,0.0,0.0,-0.18265449159621028,4.183475651887592
911,0.0,0.0,-0.18265449159621028,4.183475651887592
912,0.0,0.0,-0.18265449159621028,4.183475651887592
913,0.0,0.0,-0.18265449159621028,4.183475651887592
914,0.0,0.0,-0.18265449159621028,4.183475651887592
915,0.0,0.0,-0.18265449159621028,4.183475651887592
916,0.0,0.0,-0.18265449159621028,4.183475651887592
917,0.0,0.0,-0.18265449159621028,4.183475651887592
918,0.0,0.0,-0.18265449159621028,4.183475651887592
919,0.0,0.0,-0.18265449159621028,4.183475651887592
920,0.0,0.0,-0.18265449159621028,4.183475651887592
921,0.0,0.0,-0.18265449159621028,4.183475651887592
922,0.0,0.0,-0.18265449159621028,4.183475651887592
923,0.0,0.0,-0.18265449159621028,4.183475651887592
924,0.0,0.0,-0.18265449159621028,4.183475651887592
925,0.0,0.0,-0.18265449159621028,4.183475651887592
926,0.0,0.0,-0.18265449159621028,4.183475651887592
927,0.0,0.0,-0.18265449159621028,4.183475651887592
928,0.0,0.0,-0.18265449159621028,4.183475651887592
929,0.0,0.0,-0.18265449159621028,4.183475651887592
930,0.0,0.0,-0.18265449159621028,4.183475651887592
931,0.0,0.0,-0.18265449159621028,4.183475651887592
932,0.0,0.0,-0.18265449159621028,4.183475651887592
933,0.0,0.0,-0.18265449159621028,4.183475651887592
934,0.0,0.0,-0.18265449159621028,4.183475651887592
935,0.0,0.0,-0.18265449159621028,4.183475651887592
936,0.0,0.0,-0.18265449159621028,4.183475651887592
937,0.0,0.0,-0.18265449159621028,4.183475651887592
938,0.0,0.0,-0.18265449159621028,4.183475651887592
939,0.0,0.0,-0.18265449159621028,4.183475651887592
940,0.0,0.0,-0.18265449159621028,4.183475651887592
941,0.0,0.0,-0.18265449159621028,4.183475651887592
942,0.0,0.0,-0.18265449159621028,4.183475651887592
943,0.0,0.0,-0.18265449159621028,4.183475651887592
944,0.0,0.0,-0.18265449159621028,4.183475651887592
945,0.0,0.0,-0.18265449159621028,4.183475651887592
946,0.0,0.0,-0.18265449159621028,4.183475651887592
947,0.0,0.0,-0.18265449159621028,4.183475651887592
948,0.0,0.0,-0.18265449159621028,4.183475651887592
949,0.0,0.0,-0.18265449159621028,4.183475651887592
950,0.0,0.0,-0.18265449159621028,4.183475651887592
951,0.0,0.0,-0.18265449159621028,4.183475651887592
952,0.0,0.0,-0.18265449159621028,4.183475651887592
953,0.0,0.0,-0.18265449159621028,4.183475651887592
954,0.0,0.0,-0.18265449159621028,4.183475651887592
955,0.0,0.0,-0.18265449159621028,4.183475651887592
956,0.0,0.0,-0.18265449159621028,4.183475651887592
957,0.0,0.0,-0.18265449159621028,4.183475651887592
958,0.0,0.0,-0.18265449159621028,4.183475651887592
959,0.0,0.0,-0.18265449159621028,4.183475651887592
960,0.0,0.0,-0.18265449159621028,4.183475651887592
961,0.0,0.0,-0.18265449159621028,4.183475651887592
962,0.0,0.0,-0.18265449159621028,4.183475651887592
963,0.0,0.0,-0.18265449159621028,4.183475651887592
964,0.0,0.0,-0.18265449159621028,4.183475651887592
965,0.0,0.0,-0.18265449159621028,4.183475651887592
966,0.0,0.0,-0.18265449159621028,4.183475651887592
967,0.0,0.0,-0.18265449159621028,4.183475651887592
968,0.0,0.0,-0.18265449159621028,4.183475651887592
969,0.0,0.0,-0.18265449159621028,4.183475651887592
970,0.0,0.0,-0.18265449159621028,4.183475651887592
971,0.0,0.0,-0.18265449159621028,4.183475651887592
972,0.0,0.0,-0.18265449159621028,4.183475651887592
973,0.0,0.0,-0.18265449159621028,4.183475651887592
974,0.0,0.0,-0.18265449159621028,4.183475651887592
975,0.0,0.0,-0.18265449159621028,4.183475651887592
976,0.0,0.0,-0.18265449159621028,4.183475651887592
977,0.0,0.0,-0.18265449159621028,4.183475651887592
978,0.0,0.0,-0.18265449159621028,4.183475651887592
979,0.0,0.0,-0.18265449159621028,4.183475651887592
980,0.0,0.0,-0.18265449159621028,4.183475651887592
981,0.0,0.0,-0.18265449159621028,4.183475651887592
982,0.0,0.0,-0.18265449159621028,4.183475651887592
983,0.0,0.0,-0.18265449159621028,4.183475651887592
984,0.0,0.0,-0.18265449159621028,4.183475651887592
985,0.0,0.0,-0.18265449159621028,4.183475651887592
986,0.0,0.0,-0.18265449159621028,4.183475651887592
987,0.0,0.0,-0.18265449159621028,4.183475651887592
988,0.0,0.0,-0.18265449159621028,4.183475651887592
989,0.0,0.0,-0.18265449159621028,4.183475651887592
990,0.0,0.0,-0.18265449159621028,4.183475651887592
991,0.0,0.0,-0.18265449159621028,4.183475651887592
992,0.0,0.0,-0.18265449159621028,4.183475651887592
993,0.0,0.0,-0.18265449159621028,4.183475651887592
994,0.0,0.0,-0.18265449159621028,4.183475651887592
995,0.0,0.0,-0.18265449159621028,4.183475651887592
